No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-10-06_18-35-02
5, -4503.98, -4863.87, 879.30, 1012.49, 0.000, 0.000, 0.000, 18:35:08.839
6, -4509.19, -4866.48, 878.54, 1015.71, 0.000, 0.000, 0.000, 18:35:08.839
7, -4506.99, -4872.24, 876.38, 1014.91, 0.000, 0.000, 0.000, 18:35:08.839
8, -4499.89, -4862.45, 875.76, 1016.69, 0.000, 0.000, 0.000, 18:35:08.840
9, -4504.04, -4856.25, 874.27, 1018.79, 0.000, 0.000, 0.000, 18:35:08.848
10, -4503.70, -4859.33, 874.93, 1020.12, 0.000, 0.000, 0.000, 18:35:08.849
11, -4500.75, -4859.58, 876.76, 1021.77, 0.000, 0.000, 0.000, 18:35:08.851
12, -4498.40, -4859.50, 881.64, 1028.76, 0.000, 0.000, 0.000, 18:35:08.853
13, -4500.05, -4859.24, 883.67, 1032.68, 0.000, 0.000, 0.000, 18:35:08.856
14, -4511.02, -4861.14, 875.67, 1028.36, 0.000, 0.000, 0.000, 18:35:08.857
15, -4517.04, -4868.88, 873.25, 1020.31, 0.000, 0.000, 0.000, 18:35:08.857
16, -4521.30, -4872.86, 868.78, 1009.11, 0.000, 0.000, 0.000, 18:35:08.858
17, -4517.84, -4862.20, 869.97, 1016.30, 0.000, 0.000, 0.000, 18:35:08.863
18, -4511.90, -4866.11, 864.78, 1010.16, 0.000, 0.000, 0.000, 18:35:08.864
19, -4514.54, -4865.91, 864.04, 1015.72, 0.000, 0.000, 0.000, 18:35:08.878
20, -4507.12, -4866.41, 874.58, 1020.09, 0.000, 0.000, 0.000, 18:35:08.880
21, -4502.46, -4871.93, 878.84, 1024.12, 0.000, 0.000, 0.000, 18:35:08.891
22, -4511.88, -4870.07, 875.74, 1021.90, 0.000, 0.000, 0.000, 18:35:08.894
23, -4512.55, -4873.33, 876.89, 1015.87, 0.000, 0.000, 0.000, 18:35:08.936
24, -4523.67, -4876.93, 867.85, 1012.48, 0.000, 0.000, 0.000, 18:35:08.936
25, -4516.51, -4872.82, 876.14, 1018.38, 0.000, 0.000, 0.000, 18:35:08.938
26, -4519.83, -4867.86, 876.62, 1020.97, 0.000, 0.000, 0.000, 18:35:08.938
27, -4509.18, -4852.30, 877.31, 1023.25, 0.000, 0.000, 0.000, 18:35:08.941
28, -4504.29, -4862.19, 864.56, 1014.67, 0.000, 0.000, 0.000, 18:35:08.941
29, -4500.54, -4860.24, 865.36, 1021.02, 0.000, 0.000, 0.000, 18:35:08.942
30, -4504.08, -4866.07, 871.71, 1016.48, 0.000, 0.000, 0.000, 18:35:08.943
31, -4504.50, -4872.11, 873.30, 1025.00, 0.000, 0.000, 0.000, 18:35:08.943
32, -4507.84, -4862.55, 876.66, 1025.22, 0.000, 0.000, 0.000, 18:35:08.944
33, -4497.73, -4858.11, 887.14, 1028.00, 0.000, 0.000, 0.000, 18:35:08.956
34, -4506.90, -4866.52, 871.54, 1021.71, 0.000, 0.000, 0.000, 18:35:08.956
35, -4515.20, -4867.84, 873.72, 1017.26, 0.000, 0.000, 0.000, 18:35:08.957
36, -4509.23, -4871.16, 870.61, 1018.97, 0.000, 0.000, 0.000, 18:35:08.957
37, -4509.92, -4866.62, 875.51, 1017.95, 0.000, 0.000, 0.000, 18:35:09.008
38, -4503.65, -4863.93, 883.08, 1022.31, 0.000, 0.000, 0.000, 18:35:09.009
39, -4506.68, -4859.96, 883.33, 1025.66, 0.000, 0.000, 0.000, 18:35:09.015
40, -4497.64, -4867.92, 883.95, 1024.29, 0.000, 0.000, 0.000, 18:35:09.015
41, -4505.78, -4864.54, 882.57, 1021.14, 0.000, 0.000, 0.000, 18:35:09.021
42, -4514.66, -4874.46, 874.49, 1018.18, 0.000, 0.000, 0.000, 18:35:09.021
43, -4517.82, -4884.12, 866.22, 1008.75, 0.000, 0.000, 0.000, 18:35:09.025
44, -4512.26, -4876.73, 868.97, 1011.18, 0.000, 0.000, 0.000, 18:35:09.027
45, -4522.55, -4870.63, 870.36, 1014.52, 0.000, 0.000, 0.000, 18:35:09.030
46, -4516.22, -4859.77, 874.25, 1019.49, 0.000, 0.000, 0.000, 18:35:09.030
47, -4514.80, -4856.20, 879.94, 1019.90, 0.000, 0.000, 0.000, 18:35:09.032
48, -4501.76, -4862.95, 880.68, 1019.74, 0.000, 0.000, 0.000, 18:35:09.037
49, -4498.23, -4866.84, 883.91, 1027.95, 0.000, 0.000, 0.000, 18:35:09.037
50, -4512.81, -4867.77, 882.21, 1021.41, 0.000, 0.000, 0.000, 18:35:09.038
51, -4513.97, -4864.12, 885.63, 1025.45, 0.000, 0.000, 0.000, 18:35:09.039
52, -4496.78, -4858.47, 895.86, 1025.21, 0.000, 0.000, 0.000, 18:35:09.040
53, -4511.73, -4860.20, 905.20, 1027.79, 0.000, 0.000, 0.000, 18:35:09.056
54, -4502.66, -4861.91, 895.54, 1026.37, 0.000, 0.000, 0.000, 18:35:09.057
55, -4497.88, -4863.94, 896.63, 1028.17, 0.000, 0.000, 0.000, 18:35:09.061
